stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding,agency_id
1579,2463,GORDON DRUMMOND at GORDON DRUMMOND,GORDON DRUMMOND AV & GORDON DRUMMOND AV,43.190123,-79.794683,,,,,,0,HSR
1580,2479,GORDON DRUMMOND at GORDON DRUMMOND,GORDON DRUMMOND AV & GORDON DRUMMOND AV OPP,43.190276,-79.794636,,,,,,0,HSR
1581,2479,GORDON DRUMMOND at VENTURA,GORDON DRUMMOND AV & VENTURA DR,43.191186,-79.789464,,,,,,0,HSR
1582,2464,GORDON DRUMMOND at ISAAC BROCK,GORDON DRUMMOND AV & ISAAC BROCK DR,43.191043,-79.789379,,,,,,0,HSR
1583,2479,GORDON DRUMMOND at KELSEY,GORDON DRUMMOND AV & KELSEY GATE,43.190981,-79.791664,,,,,,0,HSR
1584,2479,GORDON DRUMMOND at MARSTON,GORDON DRUMMOND AV & MARSTON ST,43.190235,-79.797068,,,,,,0,HSR
1585,2464,GORDON DRUMMOND at TWIN OAKS,GORDON DRUMMOND AV & TWIN OAKS CR,43.19083,-79.791977,,,,,,0,HSR
1586,2857,GOULDING at SAN FERNANDO,GOULDING AV & SAN FERNANDO DR,43.243088,-79.922348,,,,,,0,HSR
1587,2854,GOULDING at SAN GRECO,GOULDING AV & SAN GRECO DR,43.243618,-79.922101,,,,,,0,HSR
1588,2857,GOULDING at SCENIC,GOULDING AV & SCENIC DR,43.245148,-79.922735,,,,,,0,HSR
1589,2854,GOULDING at SCENIC,GOULDING AV & SCENIC DR,43.245206,-79.9226,,,,,,0,HSR
1592,1373,GOVERNOR'S at AVON,GOVERNOR'S RD & AVON DR,43.261252,-79.962844,,,,,,0,HSR
1593,1374,GOVERNOR'S opposite AVON,GOVERNOR'S RD & AVON DR OPP (#203),43.261392,-79.962907,,,,,,0,HSR
1594,1372,GOVERNOR'S at BRIDLEWOOD,GOVERNOR'S RD & BRIDLEWOOD DR,43.258255,-79.978743,,,,,,0,HSR
1595,1375,GOVERNOR'S at CASTLEWOOD,GOVERNOR'S RD & CASTLEWOOD BV,43.258426,-79.978434,,,,,,0,HSR
1596,1374,GOVERNOR'S at CREIGHTON,GOVERNOR'S RD & CREIGHTON DR,43.260408,-79.968255,,,,,,0,HSR
1597,1373,GOVERNOR'S at CREIGHTON,GOVERNOR'S RD & CREIGHTON DR,43.260166,-79.968672,,,,,,0,HSR
1598,1376,GOVERNOR'S at DAVIDSON,GOVERNOR'S RD & DAVIDSON BV,43.25704,-79.986004,,,,,,0,HSR
1603,1198,GOVERNOR'S at MAIN,GOVERNOR'S RD & MAIN ST (#10),43.263073,-79.952805,,,,,,0,HSR
1605,1371,GOVERNOR'S at MOSS,GOVERNOR'S RD & MOSS BV,43.257611,-79.982174,,,,,,0,HSR
1606,1376,GOVERNOR'S opposite MOSS,GOVERNOR'S RD & MOSS BV,43.257657,-79.982565,,,,,,0,HSR
1607,1373,GOVERNOR'S at OVERFIELD,GOVERNOR'S RD & OVERFIELD ST,43.262089,-79.958545,,,,,,0,HSR
1608,1374,GOVERNOR'S opposite OVERFIELD,GOVERNOR'S RD & OVERFIELD ST OPP (#101),43.262199,-79.958454,,,,,,0,HSR
1609,2566,At 291 GRAYS,GRAYS RD & #291 S BARTON ST,43.231408,-79.740804,,,,,,0,HSR
1610,2532,At 298 GRAYS,GRAYS RD & BARTON ST E,43.231352,-79.74068,,,,,,0,HSR
1611,2532,GRAY at BRITANNIA,GRAY RD & BRITANNIA AV,43.229826,-79.741272,,,,,,0,HSR
1612,2566,GRAY opposite BRITANNIA,GRAY RD & BRITANNIA AV OPP (#263),43.229944,-79.741458,,,,,,0,HSR
1613,2531,GRAY at CEDARDALE,GRAY RD & CEDARDALE AV (#210),43.226406,-79.742716,,,,,,0,HSR
1614,2567,GRAY opposite CEDARDALE,GRAY RD & CEDARDALE AV OPP (#215),43.226446,-79.742924,,,,,,0,HSR
1615,2567,GRAY at FEDERAL,GRAY RD & FEDERAL ST,43.225216,-79.743421,,,,,,0,HSR
1616,2530,GRAY at FEDERAL,GRAY RD & FEDERAL ST,43.224818,-79.743383,,,,,,0,HSR
1617,2530,GRAY at HIGHWAY 8,GRAY RD & HIGHWAY NO. 8,43.223803,-79.743779,,,,,,0,HSR
1618,2566,GRAY at ROXBOROUGH,GRAY RD & ROXBOROUGH AV,43.228688,-79.741952,,,,,,0,HSR
1619,2531,GRAY at ROXBOROUGH,GRAY RD & ROXBOROUGH AV,43.228341,-79.741897,,,,,,0,HSR
1620,2583,GREEN at HIGHWAY 8,GREEN RD & HIGHWAY NO. 8,43.220742,-79.733664,,,,,,0,HSR
1621,2583,GREEN at KING,GREEN RD & KING ST,43.217995,-79.734962,,,,,,0,HSR
1624,2493,GREENHILL at BLANCHE,GREENHILL AV & BLANCHE CT,43.209679,-79.782482,,,,,,0,HSR
1625,2449,GREENHILL at BUNKER HILL,GREENHILL AV & BUNKER HILL DR,43.210322,-79.791232,,,,,,0,HSR
1626,1141,GREENHILL at COCHRANE,GREENHILL AV & COCHRANE RD,43.220001,-79.807473,,,,,,0,HSR
1627,2448,GREENHILL at COUNTRY CLUB,GREENHILL AV & COUNTRY CLUB DR,43.213119,-79.793879,,,,,,0,HSR
1628,2494,GREENHILL at GLEN MANOR,GREENHILL AV & GLEN MANOR ST,43.212608,-79.793265,,,,,,0,HSR
1629,1454,GREENHILL opposite MONTE,GREENHILL AV & MONTE DR OPP,43.217102,-79.774023,,,,,,0,HSR
1630,2448,GREENHILL at MOUNT ALBION,GREENHILL AV & MOUNT ALBION RD,43.2147,-79.795158,,,,,,0,HSR
1631,2494,GREENHILL at MOUNT ALBION,GREENHILL AV & MOUNT ALBION RD,43.214521,-79.794776,,,,,,0,HSR
1632,2494,GREENHILL at PUTTING,GREENHILL AV & PUTTING PLACE,43.210884,-79.791781,,,,,,0,HSR
1634,2492,GREENHILL at ST. STEVEN,GREENHILL AV & ST. STEVEN ST,43.209967,-79.779973,,,,,,0,HSR
1635,2492,GREENHILL at SUMMERCREST,GREENHILL AV & SUMMERCREST ST,43.210376,-79.778325,,,,,,0,HSR
1636,1454,GREENHILL at TASHA,GREENHILL AV & TASHA CT,43.215506,-79.774734,,,,,,0,HSR
1637,1454,GREENHILL at TOMMAR,GREENHILL AV & TOMMAR PL,43.213399,-79.775669,,,,,,0,HSR
1638,2448,GREENHILL at TORO,GREENHILL AV & TORO DR,43.211432,-79.792547,,,,,,0,HSR
1639,2831,GRENFELL at KENILWORTH,GRENFELL ST & KENILWORTH AV,43.254714,-79.803992,,,,,,0,HSR
1640,2831,GRENFELL at MARTIMAS,GRENFELL ST & MARTIMAS AV,43.255275,-79.806417,,,,,,0,HSR
1642,2130,HARLOWE at PRITCHARD,HARLOWE RD & PRITCHARD RD (#46),43.191399,-79.821536,,,,,,0,HSR
1643,1433,HATT at BROCK,HATT ST & BROCK ST,43.269052,-79.970841,,,,,,0,HSR
1644,1431,HEAD STREET LOOP,HEAD ST & #1 (HEAD ST CUL DE SEC) LO,43.270517,-79.973576,,,,,,0,HSR
1645,1431,HEAD at MACNAB,HEAD ST & MACNAB ST,43.268762,-79.974532,,,,,,0,HSR
1646,2118,HEMPSTEAD at NEBO,HEMPSTEAD DR & NEBO RD,43.195517,-79.836155,,,,,,0,HSR
1647,2118,HEMPSTEAD opposite UNSWORTH,HEMPSTEAD DR & UNSWORTH DR OPP (#20),43.194818,-79.839564,,,,,,0,HSR
1648,2943,HERKIMER at BAY,HERKIMER ST & BAY ST,43.249953,-79.877395,,,,,,0,HSR
1649,2943,HERKIMER at CAROLINE,HERKIMER ST & CAROLINE ST S,43.250446,-79.879301,,,,,,0,HSR
1650,2943,HERKIMER at PARK,HERKIMER ST & PARK ST,43.249588,-79.875757,,,,,,0,HSR
1651,2942,HESS at ABERDEEN,HESS ST S & ABERDEEN AV,43.248691,-79.881712,,,,,,0,HSR
1652,2835,HESS at CHARLTON,HESS ST S & CHARLTON AV,43.251667,-79.880438,,,,,,0,HSR
1653,2836,HESS at DUKE,HESS ST S & DUKE ST,43.253564,-79.879628,,,,,,0,HSR
1654,2942,HESS at HERKIMER,HESS ST S & HERKIMER ST,43.250751,-79.880835,,,,,,0,HSR
1655,2837,HESS at HUNTER,HESS ST S & HUNTER ST,43.255776,-79.878661,,,,,,0,HSR
1657,2835,HESS at ROBINSON,HESS ST S & ROBINSON ST,43.252623,-79.880029,,,,,,0,HSR
1658,2421,HIGHBURY at FOXMEADOW,HIGHBURY DR & FOX MEADOW DR,43.177434,-79.78114,,,,,,0,HSR
1659,2422,HIGHBURY at PINEWOODS,HIGHBURY DR & PINEWOOD DR,43.18203,-79.777779,,,,,,0,HSR
1660,2422,HIGHBURY opposite SLINGER,HIGHBURY DR & SLINGER AV OPP,43.179304,-79.778946,,,,,,0,HSR
1661,2421,HIGHBURY at WHITEDEER,HIGHBURY DR & WHITE DEER RD,43.178481,-79.785609,,,,,,0,HSR
1662,2472,HIGHLAND at FIRST,HIGHLAND RD W & FIRST RD W,43.183729,-79.782674,,,,,,0,HSR
1665,2469,HIGHLAND at SALTFLEET HIGH SCHOOL,HIGHLAND RD W & SALTFLEET HIGH SCH OPP (#117),43.183036,-79.779722,,,,,,0,HSR
1666,2525,At 610 HIGHWAY 8,HIGHWAY NO. 8 & #610 E ENVOY BLVD,43.214059,-79.706939,,,,,,0,HSR
1667,2551,At 613 HIGHWAY 8,HIGHWAY NO. 8 & #613,43.214163,-79.706635,,,,,,0,HSR
1669,2528,Opposite 715 HIGHWAY 8,HIGHWAY NO. 8 & #715 OPP W JONES RD,43.211882,-79.697676,,,,,,0,HSR
1670,2517,HIGHWAY 8 opposite CHESTER,HIGHWAY NO. 8 & CHESTER RD OPP,43.222174,-79.739296,,,,,,0,HSR
1671,2524,HIGHWAY 8 at DEWITT,HIGHWAY NO. 8 & DEWITT RD,43.215647,-79.713402,,,,,,0,HSR
1672,2551,HIGHWAY 8 at DEWITT,HIGHWAY NO. 8 & DEWITT RD,43.215742,-79.712802,,,,,,0,HSR
1673,2558,HIGHWAY 8 at DURHAM,HIGHWAY NO. 8 & DURHAM RD,43.222657,-79.740461,,,,,,0,HSR
1674,2556,HIGHWAY 8 at ELLINGTON,HIGHWAY NO. 8 & ELLINGTON AV,43.220014,-79.729631,,,,,,0,HSR
1675,2525,HIGHWAY 8 at ENVOY,HIGHWAY NO. 8 & ENVOY BV,43.214713,-79.7096,,,,,,0,HSR
1676,2525,HIGHWAY 8 at REGALVIEW,HIGHWAY NO. 8 & FRUITLAND RD,43.213331,-79.704044,,,,,,0,HSR
1677,2549,HIGHWAY 8 at FRUITLAND,HIGHWAY NO. 8 & FRUITLAND RD,43.213393,-79.703425,,,,,,0,HSR
1678,2517,HIGHWAY 8 at GATESHEAD,HIGHWAY NO. 8 & GATESHEAD CR,43.222569,-79.740982,,,,,,0,HSR
1679,2519,HIGHWAY 8 at GREEN,HIGHWAY NO. 8 & GREEN RD,43.22087,-79.733849,,,,,,0,HSR
1680,2556,HIGHWAY 8 at GREEN,HIGHWAY NO. 8 & GREEN RD,43.220947,-79.733295,,,,,,0,HSR
1681,2522,HIGHWAY 8 at HOMESIDE,HIGHWAY NO. 8 & HOMESIDE AV,43.217402,-79.720395,,,,,,0,HSR
1682,2528,HIGHWAY 8 at JONES,HIGHWAY NO. 8 & JONES RD,43.211838,-79.693637,,,,,,0,HSR
1683,2549,HIGHWAY 8 at JONES,HIGHWAY NO. 8 & JONES RD,43.212001,-79.694382,,,,,,0,HSR
1684,2521,HIGHWAY 8 at KILBOURN,HIGHWAY NO. 8 & KILBOURN AV,43.218896,-79.726266,,,,,,0,HSR
1685,2520,HIGHWAY 8 at KING,HIGHWAY NO. 8 & KING ST,43.219823,-79.72972,,,,,,0,HSR
1686,2521,HIGHWAY 8 at MILLEN,HIGHWAY NO. 8 & MILLEN RD,43.218226,-79.723667,,,,,,0,HSR
1687,2554,HIGHWAY 8 at MILLEN,HIGHWAY NO. 8 & MILLEN RD (#415),43.218239,-79.722857,,,,,,0,HSR
1688,2552,HIGHWAY 8 at PEACHWOOD,HIGHWAY NO. 8 & PEACHWOOD CR,43.217516,-79.719991,,,,,,0,HSR
1689,2551,HIGHWAY 8 at ROYALWOOD,HIGHWAY NO. 8 & ROYALWOOD CT,43.214917,-79.709617,,,,,,0,HSR
1690,2552,Opposite 490 HIGHWAY 8,HIGHWAY NO. 8 & SPARTAN AV OPP (#490),43.216596,-79.716291,,,,,,0,HSR
1691,2523,At 490 HIGHWAY 8,HIGHWAY NO. 8 & #490 SPARTAN AV OPP,43.216392,-79.716352,,,,,,0,HSR
1692,2558,HIGHWAY 8 at WARWICK,HIGHWAY NO. 8 & WARWICK RD,43.222128,-79.738188,,,,,,0,HSR
1693,2555,HIGHWAY 8 at WORSLEY,HIGHWAY NO. 8 & WORSLEY RD,43.218788,-79.724903,,,,,,0,HSR
1694,1330,HOLY SEPULCHRE CEMETERY EAST,0 DRIVEWAY,43.293037,-79.86856,,,,,,0,HSR
1695,1330,HOLY SEPULCHRE CEMETERY WEST,HOLY SEPULCHRE WEST & PLAINS RD W,43.291541,-79.869663,,,,,,0,HSR
1704,1175,HUNTER at JOHN,HUNTER ST E & JOHN ST S,43.252906,-79.867294,,,,,,0,HSR
1705,1175,HUNTER at SPRING,HUNTER ST E & SPRING ST,43.251315,-79.861377,,,,,,0,HSR
1706,1175,HUNTER at WALNUT,HUNTER ST E & WALNUT ST,43.252266,-79.864817,,,,,,0,HSR
1707,7068,HUNTER at BAY,HUNTER ST W & BAY ST S,43.254753,-79.874992,,,,,,0,HSR
1708,2969,HUNTER at CAROLINE,HUNTER ST W & CAROLINE ST,43.255324,-79.877413,,,,,,0,HSR
1709,2969,HUNTER at HESS,HUNTER ST W & HESS ST,43.255598,-79.878578,,,,,,0,HSR
1710,2937,HUNTER at LOCKE,HUNTER ST W & LOCKE ST,43.256716,-79.884929,,,,,,0,HSR
1711,2966,HUNTER at MACNAB,HUNTER ST W & MACNAB ST,43.254073,-79.871755,,,,,,0,HSR
1712,2968,HUNTER opposite PARK,HUNTER ST W & PARK ST S,43.254439,-79.873284,,,,,,0,HSR
1713,2937,HUNTER at PEARL,HUNTER ST W & PEARL ST,43.25641,-79.883504,,,,,,0,HSR
1714,2970,HUNTER at QUEEN,HUNTER ST W & QUEEN ST,43.255919,-79.879978,,,,,,0,HSR
1715,1044,HUXLEY at KING,HUXLEY AV S & KING ST E,43.23351,-79.814916,,,,,,0,HSR
1717,1073,INDUSTRIAL opposite DEPEW,INDUSTRIAL DR & DEPEW ST,43.26366,-79.816372,,,,,,0,HSR
1718,2792,INDUSTRIAL at OTTAWA,INDUSTRIAL DR & OTTAWA ST N,43.262515,-79.812068,,,,,,0,HSR
1719,2791,INDUSTRIAL opposite DOFASCO PARKING,INDUSTRIAL DR & DOFASCO PARKING LOT OPP (EAST),43.259969,-79.808506,,,,,,0,HSR
1720,1054,INDUSTRIAL opposite GAGE,0 INDUSTRIAL DR & GAGE AV N,43.264939,-79.822005,,,,,,0,HSR
1721,2793,INDUSTRIAL at OTTAWA,INDUSTRIAL DR & OTTAWA ST,43.262306,-79.811464,,,,,,0,HSR
1722,2315,INVERNESS at BELAIR,INVERNESS AV E & BELAIR DR,43.242381,-79.87154,,,,,,0,HSR
1723,2315,INVERNESS at BRUCE PARK,INVERNESS AV E & BRUCEPARK DR,43.241876,-79.869379,,,,,,0,HSR
1724,2316,INVERNESS at EAST 8TH,INVERNESS AV E & EAST 8TH ST,43.241329,-79.867018,,,,,,0,HSR
1725,2268,INVERNESS at ELCHO,INVERNESS AV E & ELCHO ST,43.242521,-79.871512,,,,,,0,HSR
1726,2268,INVERNESS opposite SOUTHILL,INVERNESS AV E & KNYVET ST,43.24177,-79.868316,,,,,,0,HSR
1727,2269,INVERNESS at UPPER JAMES,INVERNESS AV E & UP/JAMES ST,43.243335,-79.875018,,,,,,0,HSR
1728,2314,INVERNESS at WAVELL,INVERNESS AV E & WAVELL AV,43.243111,-79.874638,,,,,,0,HSR
1729,2465,ISAAC BROCK at GATESTONE,ISAAC BROCK DR & GATESTONE DR,43.188977,-79.784235,,,,,,0,HSR
1730,2465,ISAAC BROCK at KENNARD,ISAAC BROCK DR & DOLMAN ST,43.189762,-79.787558,,,,,,0,HSR
1731,2411,ISAAC BROCK opposite WILLIAM JOHNSON,ISAAC BROCK DR & WILLIAM JOHNSON ST OPP (#353),43.193502,-79.789023,,,,,,0,HSR
1734,1064,JAMES at BARTON,JAMES ST N & BARTON ST,43.264301,-79.865831,,,,,,0,HSR
1735,1019,JAMES at BURLINGTON,JAMES ST N & BURLINGTON ST,43.272587,-79.862035,,,,,,0,HSR
1736,1067,JAMES at CANNON,JAMES ST N & CANNON ST W,43.260464,-79.867501,,,,,,0,HSR
1737,1208,JAMES at COLBOURNE,JAMES ST N & COLBOURNE ST,43.263582,-79.866124,,,,,,0,HSR
1738,9902,JAMES opposite KING WILLIAM,JAMES ST N & KING ST,43.257285,-79.868918,,,,,,0,HSR
1739,2947,JAMES opposite KING WILLIAM,JAMES ST N & KING WILLIAM ST OPP,43.257737,-79.868718,,,,,,0,HSR
1740,1016,JAMES opposite WEST HARBOUR GO STATION,JAMES ST N & MURRAY ST E,43.265595,-79.865133,,,,,,0,HSR
1741,1064,JAMES at WEST HARBOUR GO STATION,JAMES ST N & MURRAY ST W,43.265685,-79.865183,,,,,,0,HSR
1742,1017,JAMES at PICTON,JAMES ST N & PICTON ST,43.269966,-79.863175,,,,,,0,HSR
1743,1063,JAMES at PICTON,JAMES ST N & PICTON ST,43.270041,-79.863333,,,,,,0,HSR
1744,1011,JAMES opposite REBECCA,JAMES ST N & REBECCA ST OPP,43.258189,-79.868494,,,,,,0,HSR
1745,1065,JAMES opposite ROBERT,JAMES ST N & ROBERT ST OPP (#219),43.262249,-79.86673,,,,,,0,HSR
1746,1017,JAMES at SIMCOE,JAMES ST N & SIMCOE ST,43.267665,-79.864169,,,,,,0,HSR
1747,1063,JAMES opposite SIMCOE,JAMES ST N & SIMCOE ST OPP,43.268146,-79.864155,,,,,,0,HSR
1748,1019,JAMES at WOOD,JAMES ST N & WOOD ST,43.271513,-79.862504,,,,,,0,HSR
1749,1062,JAMES at WOOD,JAMES ST N & WOOD ST,43.271817,-79.862555,,,,,,0,HSR
1750,1234,JAMES at YORK,JAMES ST N & YORK BV,43.258817,-79.86822,,,,,,0,HSR
1751,1303,JAMES at BOLD,JAMES ST S & BOLD ST,43.252435,-79.871005,,,,,,0,HSR
1752,2013,JAMES at BOLD,JAMES ST S & BOLD ST,43.252435,-79.871005,,,,,,0,HSR
1753,2014,JAMES at BOLD,JAMES ST S & BOLD ST,43.252435,-79.871005,,,,,,0,HSR
1754,2015,JAMES at BOLD,JAMES ST S & BOLD ST,43.252435,-79.871005,,,,,,0,HSR
1755,2013,JAMES at CHARLTON,JAMES ST S & CHARLTON AV,43.249952,-79.872117,,,,,,0,HSR
1756,2014,JAMES at CHARLTON,JAMES ST S & CHARLTON AV,43.249952,-79.872117,,,,,,0,HSR
1757,2015,JAMES at CHARLTON,JAMES ST S & CHARLTON AV,43.249952,-79.872117,,,,,,0,HSR
1758,2000,JAMES at HUNTER,JAMES ST S & HUNTER ST E,43.253811,-79.870401,,,,,,0,HSR
1759,2009,JAMES at HUNTER,JAMES ST S & HUNTER ST E,43.253811,-79.870401,,,,,,0,HSR
1760,2012,JAMES at HUNTER,JAMES ST S & HUNTER ST E,43.253811,-79.870401,,,,,,0,HSR
1761,2967,JAMES at HUNTER,JAMES ST S & HUNTER ST E,43.253811,-79.870401,,,,,,0,HSR
1762,9202,JAMES at JACKSON,JAMES ST S & JACKSON ST E,43.254572,-79.870091,,,,,,0,HSR
1763,2010,JAMES at JACKSON,JAMES ST S & JACKSON ST E,43.254572,-79.870091,,,,,,0,HSR
1764,2912,JAMES at JACKSON,JAMES ST S & JACKSON ST E,43.254572,-79.870091,,,,,,0,HSR
1765,1901,JAMES at JACKSON,JAMES ST S & JACKSON ST E,43.254223,-79.870239,,,,,,0,HSR
1768,1012,JAMES at MAIN,JAMES ST S & MAIN ST,43.255833,-79.869564,,,,,,0,HSR
1769,2948,JAMES at MAIN,JAMES ST S & MAIN ST E,43.255405,-79.869694,,,,,,0,HSR
1771,2526,JAMES at JACKSON,JAMES ST S & MAIN ST,43.254891,-79.86994,,,,,,0,HSR
1772,2900,JAMES at MARKLAND,0 JAMES ST S & MARKLAND ST,43.248098,-79.872916,,,,,,0,HSR
1773,2013,JAMES at ROBINSON,JAMES ST S & ROBINSON ST,43.250918,-79.87169,,,,,,0,HSR
1774,2014,JAMES at ROBINSON,JAMES ST S & ROBINSON ST,43.250918,-79.87169,,,,,,0,HSR
1775,2015,JAMES at ROBINSON,JAMES ST S & ROBINSON ST,43.250918,-79.87169,,,,,,0,HSR
1776,1424,JERSEYVILLE at MARTIN,JERSEYVILLE RD W & MARTIN RD,43.216332,-80.008566,,,,,,0,HSR
1777,1442,JERSEYVILLE at MEADOWBROOK,JERSEYVILLE RD W & MEADOWBROOK DR,43.216234,-80.008183,,,,,,0,HSR
1778,1424,JERSEYVILLE opposite SHAVER,JERSEYVILLE RD W & SHAVER RD OPP,43.214849,-80.017092,,,,,,0,HSR
1779,1442,JERSEYVILLE at STEVENSON,JERSEYVILLE RD W & STEVENSON ST,43.215297,-80.013501,,,,,,0,HSR
1780,1424,JERSEYVILLE opposite STEVENSON,JERSEYVILLE RD W & STEVENSON ST OPP,43.215528,-80.013051,,,,,,0,HSR
1781,2696,JOHN at BURLINGTON TERMINAL,JOHN ST & BURLINGTON TERMINAL,43.326073,-79.797064,,,,,,0,HSR
1783,2093,JOHN at CHARLTON,JOHN ST S & CHARLTON AV,43.248796,-79.869215,,,,,,0,HSR
1784,2094,JOHN at CHARLTON,JOHN ST S & CHARLTON AV,43.248796,-79.869215,,,,,,0,HSR
1785,2097,JOHN at CHARLTON,JOHN ST S & CHARLTON AV,43.248795,-79.869208,,,,,,0,HSR
1790,1092,JOHN at JACKSON,JOHN ST S & JACKSON ST E,43.253676,-79.867418,,,,,,0,HSR
1791,2089,JOHN at JACKSON,JOHN ST S & JACKSON ST E,43.253676,-79.867418,,,,,,0,HSR
1792,2092,JOHN at JACKSON,JOHN ST S & JACKSON ST E,43.253676,-79.867418,,,,,,0,HSR
1793,2096,JOHN at JACKSON,JOHN ST S & JACKSON ST E,43.253676,-79.867418,,,,,,0,HSR
1794,2093,JOHN at YOUNG,JOHN ST S & FOREST AV,43.250596,-79.868583,,,,,,0,HSR
1795,2094,JOHN at YOUNG,JOHN ST S & FOREST AV,43.250596,-79.868583,,,,,,0,HSR
1796,2097,JOHN at YOUNG,JOHN ST S & YOUNG ST,43.250596,-79.868583,,,,,,0,HSR
1798,2529,JONES at HIGHWAY 8,JONES RD & HIGHWAY NO. 8,43.212555,-79.692514,,,,,,0,HSR
1799,1151,JONES at KING,JONES ST & KING ST,43.216759,-79.754279,,,,,,0,HSR
1800,1134,JUSTINE at BALMORAL,JUSTINE AV & BALMORAL AV,43.23655,-79.824666,,,,,,0,HSR
1801,1165,JUSTINE at BALMORAL,JUSTINE AV & BALMORAL AV,43.2366,-79.82436,,,,,,0,HSR
1802,1135,JUSTINE at EDGEMONT,JUSTINE AV & EDGEMONT ST,43.235583,-79.820568,,,,,,0,HSR
1803,1164,JUSTINE at EDGEMONT,JUSTINE AV & EDGEMONT ST,43.235655,-79.820288,,,,,,0,HSR
1804,1135,JUSTINE at KING,JUSTINE AV & KING ST,43.234962,-79.817852,,,,,,0,HSR
1805,1134,JUSTINE at OTTAWA,JUSTINE AV & OTTAWA ST,43.236033,-79.82248,,,,,,0,HSR
1806,1164,JUSTINE at OTTAWA,JUSTINE AV & OTTAWA ST,43.236139,-79.822176,,,,,,0,HSR
1809,2779,KENILWORTH CIRCLE at KIMBERLY,KENILWORTH AC & KIMBERLY DR,43.229856,-79.814042,,,,,,0,HSR
1810,2776,KENILWORTH at PUBLIC LIBRARY,KENILWORTH AV N & #103 KENILWORTH PUBLIC LIBRARY,43.243332,-79.808788,,,,,,0,HSR
1811,2774,KENILWORTH at ALBANY,KENILWORTH AV N & ALBANY AV,43.247931,-79.806808,,,,,,0,HSR
1812,2784,KENILWORTH at ALBANY,KENILWORTH AV N & ALBANY AV,43.247739,-79.806692,,,,,,0,HSR
1813,2774,KENILWORTH at BARTON,KENILWORTH AV N & BARTON ST,43.249642,-79.806156,,,,,,0,HSR
1814,2790,KENILWORTH at BARTON,KENILWORTH AV N & BARTON ST,43.249609,-79.805882,,,,,,0,HSR
1815,2677,KENILWORTH at BEACH,KENILWORTH AV N & BEACH RD,43.255972,-79.803121,,,,,,0,HSR
1816,2784,KENILWORTH at BRITANNIA,KENILWORTH AV N & BRITANNIA AV,43.246132,-79.807399,,,,,,0,HSR
1817,2775,KENILWORTH at CANNON,KENILWORTH AV N & CANNON ST,43.245668,-79.807781,,,,,,0,HSR
1818,2783,KENILWORTH at CANNON,KENILWORTH AV N & CANNON ST,43.245036,-79.807869,,,,,,0,HSR
1819,2677,KENILWORTH at DOFASCO,KENILWORTH AV N & DOFASCO AVE,43.255209,-79.803512,,,,,,0,HSR
1820,2776,KENILWORTH at DUNSMURE,KENILWORTH AV N & DUNSMURE RD,43.242479,-79.809152,,,,,,0,HSR
1821,2782,KENILWORTH at DUNSMURE,KENILWORTH AV N & DUNSMURE RD,43.241903,-79.80921,,,,,,0,HSR
1822,2773,KENILWORTH at MCANULTY,KENILWORTH AV N & MCANULTY BV,43.25298,-79.804617,,,,,,0,HSR
1823,2677,Opposite 455 KENILWORTH,KENILWORTH AV N & McNAULTY BV OPP (#455),43.253868,-79.804076,,,,,,0,HSR
1824,2790,KENILWORTH at MERCHISON,KENILWORTH AV N & MERCHISON AV,43.251098,-79.805248,,,,,,0,HSR
1825,2783,KENILWORTH at ROXBOROUGH,KENILWORTH AV N & ROXBOROUGH AV,43.243651,-79.808464,,,,,,0,HSR
1826,2773,KENILWORTH opposite VANSITMART,KENILWORTH AV N & VANSITMART AV OPP (#350),43.250689,-79.805715,,,,,,0,HSR
1827,2777,KENILWORTH at CENTRAL,KENILWORTH AV S & CENTRAL AV,43.237287,-79.81135,,,,,,0,HSR
1828,2781,KENILWORTH at CENTRAL,KENILWORTH AV S & CENTRAL AV,43.237062,-79.811232,,,,,,0,HSR
1829,2780,KENILWORTH at KING,KENILWORTH AV S & KING ST OPP (#218),43.233699,-79.812583,,,,,,0,HSR
1830,2778,KENILWORTH at KING,KENILWORTH AV S & KING ST OFF RAMP,43.233453,-79.813009,,,,,,0,HSR
1831,2772,KENILWORTH at MAIN,KENILWORTH AV N & MAIN ST,43.24059,-79.810018,,,,,,0,HSR
1832,2782,KENILWORTH at MAIN,KENILWORTH AV N & MAIN ST,43.240733,-79.809715,,,,,,0,HSR
1833,2777,KENILWORTH at MAPLE,KENILWORTH AV S & MAPLE AV,43.238833,-79.810706,,,,,,0,HSR
1834,2781,KENILWORTH at MAPLE,KENILWORTH AV S & MAPLE AV,43.238914,-79.810464,,,,,,0,HSR
1835,2778,KENILWORTH at MONTEREY,KENILWORTH AV S & MONTEREY AV,43.235465,-79.812114,,,,,,0,HSR
1836,2780,KENILWORTH at MONTEREY,KENILWORTH AV S & MONTEREY AV,43.235564,-79.811849,,,,,,0,HSR
1837,1044,KENILWORTH OFF RAMP at LAWRENCE,KENILWORTH AC & LAWRENCE RD,43.231129,-79.812422,,,,,,0,HSR
1839,1200,KING at CROSS,KING ST W & CROSS ST,43.266169,-79.954075,,,,,,0,HSR
1840,1102,KING at OGILVIE,KING ST W & OGILVIE ST,43.266129,-79.95424,,,,,,0,HSR
